Id,SalePrice
232,212416.947801251
233,149428.672482949
234,152032.914942766
235,236440.796301018
236,209785.120964224
237,194536.526253797
238,213265.311206462
239,192067.546488374
240,164692.947831324
241,161424.175216063
242,132783.098595133
243,148474.886955417
244,132127.765838659
245,128932.368630411
246,193291.392779661
247,154797.6468143
248,147098.321516428
249,168976.868556145
250,173664.072517803
251,153358.998440481
252,138838.872800709
253,151622.025553583
254,124755.525566538
255,222673.453576948
256,138145.913367567
257,139445.949099461
258,192736.150055403
259,201153.722947011
260,237489.950914721
261,177081.838066987
262,227517.633410159
263,154353.207173832
264,121837.433391066
265,164529.972766391
266,138823.415081493
267,198261.549150521
268,206128.815732509
269,163683.016518048
270,147005.968580966
271,134467.295902459
272,178340.313361617
273,227340.372766183
274,198423.342505518
275,137106.463755734
276,182270.070720696
277,152927.826470683
278,144347.991420217
279,244598.858147426
280,167714.708040211
281,166397.545688936
282,190387.980396296
283,168741.670528836
284,159590.155521766
285,225386.737886769
286,168159.960435657
287,144148.468058831
288,151500.982399534
289,114428.907290617
290,273930.83478299
291,145895.655099808
292,168598.72307666
293,112165.530970306
294,156563.581073271
295,146276.034505913
296,194817.844835867
297,156840.632353712
298,162154.621173174
299,158474.901363382
300,119073.62615793
301,160082.291710782
302,160055.135250866
303,209345.604927612
304,152305.720623364
305,228586.144934674
306,195617.602598484
307,159465.335851788
308,195700.231976268
309,165139.134476156
310,249271.036284761
311,169660.070594782
312,154329.155832738
313,165290.230458642
314,144602.602035283
315,131660.373111177
316,120184.993929267
317,187931.4734776
318,176688.711409324
319,190148.870330448
320,141753.091405251
321,163202.236525745
322,169555.786534372
323,218732.740389923
324,171038.969853674
325,221551.25730615
326,128905.075678239
327,116618.101426504
328,141319.876600813
329,166369.029455933
330,130515.048904878
331,152870.117629621
332,183993.25380257
333,191513.183445886
334,207706.877126398
335,160997.083363202
336,83603.5022378801
337,165358.716697792
338,152754.632409965
339,160447.230118545
340,177339.045918671
341,162087.783353795
342,151798.95797545
343,182923.121526297
344,182423.440690629
345,146118.801777735
346,184556.911184603
347,168599.492176518
348,173719.097695703
349,137702.384633242
350,205592.731603927
351,170889.05265047
352,159021.445777603
353,213156.979704384
354,191513.088341569
355,106869.958896213
356,194488.486418688
357,168066.92302864
358,187360.515037478
359,183397.258928009
360,167579.865497782
361,188841.969671164
362,187678.017648775
363,103635.8615862
364,189186.000448319
365,185276.501183809
366,148535.702132966
367,121796.052552388
368,168994.048892733
369,167262.514465909
370,101497.865024877
371,178033.097366524
372,173773.857149149
373,180101.617616751
374,141148.844056816
375,218291.774949313
376,164757.853105758
377,147442.360678113
378,193308.878451192
379,212514.41011328
380,171080.125877694
381,147501.542487999
382,205600.295425063
383,151417.423375079
384,210939.860772573
385,222193.46977856
386,222509.336082586
387,196946.229035121
388,150437.257703938
389,175048.115400638
390,145006.146454696
391,198908.401617181
392,120638.649159173
393,182991.757963022
394,168371.905713687
395,183147.898458297
396,158269.85392329
397,155536.159662872
398,198218.264265027
399,171556.875405696
400,136067.338297304
401,159355.532207361
402,183111.247987861
403,199349.181784935
404,181369.514197778
405,116352.972277529
406,181777.926308228
407,144099.37021487
408,211976.701274279
409,149662.209269317
410,179999.424841814
411,157349.709891872
412,190116.975529471
413,160196.01196494
414,229450.431323789
415,168453.336493669
416,150296.271355192
417,161126.53577642
418,135891.967423899
419,182215.415829497
420,184264.493547233
421,156875.232160873
422,167840.713408707
423,203679.126753427
424,166110.239442312
425,265698.703071193
426,146112.383209954
427,169646.501386619
428,178415.706779442
429,142363.873400277
430,176291.718722135
431,219400.858999168
432,162339.816523044
433,171971.152387335
434,235893.611964114
435,161541.238057646
436,194137.693085953
437,149522.759952559
438,141216.862180847
439,181499.3884166
440,140992.917649965
441,131292.571190176
442,206401.542740243
443,192588.003182403
444,219059.129702979
445,201825.102090651
446,202620.278367906
447,164641.613813516
448,213270.536596783
449,168654.70450538
450,142529.530205632
451,187816.404138726
452,164726.964169119
453,169179.987904185
454,194772.538976382
455,162218.22252944
456,163656.476445302
457,123052.47687006
458,199007.464247912
459,197480.416018379
460,148556.314427594
461,197049.730748909
462,96732.7455310616
463,167883.408997851
464,120007.604978719
465,147536.347315208
466,186628.716842585
467,138662.205722753
468,160630.471740745
469,137318.720981188
470,139628.924534014
471,140854.50842057
472,203475.596720158
473,195058.475616012
474,127830.837447203
475,234975.501886235
476,186665.241427585
477,163083.920529752
478,145334.420863759
479,251334.899199216
480,186661.487912908
481,179576.21464314
482,171218.826519189
483,127192.467025001
484,115342.476744412
485,166189.206891497
486,197543.556884919
487,127661.736718758
488,174138.431599602
489,138699.628149071
490,170280.061735777
491,192219.51048033
492,171033.314811361
493,233834.52484962
494,165775.275535239
495,214063.373503749
496,128962.476933572
497,179042.672289392
498,206409.428656496
499,178034.622614996
500,185630.16854964
501,171015.415976323
502,194536.916438018
503,136419.543693072
504,188237.405124837
505,147233.349591239
506,158536.940633213
507,157397.205276225
508,208954.760168096
509,205199.025447594
510,178609.482966927
511,201574.624956145
512,140865.874548983
513,222108.566646054
514,168023.735533404
515,191551.359299922
516,122088.591618669
517,166087.46060335
518,192516.253707978
519,169015.601285452
520,136026.652033169
521,202445.021728341
522,196144.706131741
523,169061.181400602
524,197016.56427634
525,187097.018256857
526,227329.311211799
527,167483.502931219
528,191284.546102604
529,127185.930761864
530,157387.07794934
531,189759.164933749
532,217119.79831454
533,136536.434084244
534,202935.230652543
535,137425.498581158
536,202792.519602639
537,159892.495550475
538,168973.530214581
539,187713.157847461
540,143704.662393311
541,204015.952202157
542,164870.10878711
543,173100.37445718
544,196342.879723797
545,171665.851863573
546,143817.010928369
547,153687.069588362
548,250446.692110025
549,157974.354547952
550,181737.184955833
551,160586.074707251
552,267478.894969251
553,128638.595504076
554,164515.928010647
555,150651.672834316
556,185620.704638104
557,174629.897307912
558,188152.850991025
559,129920.327270891
560,174464.677028753
561,226356.784167582
562,145198.351161931
563,201436.098812849
564,89394.9068473345
565,204690.618190957
566,157455.930963651
567,164549.51081316
568,182678.664525618
569,142030.454052732
570,141648.659644728
571,155878.600025306
572,228188.607371633
573,184210.384483346
574,179573.883757847
575,149784.0937517
576,196479.711263406
577,140255.413598565
578,168807.534853498
579,210971.656324811
580,181560.202711978
581,174674.01632167
582,183002.094404273
583,246472.250299857
584,174186.465718256
585,174086.146592851
586,155927.166368986
587,264064.256394724
588,230845.138417605
589,173842.022182384
590,136172.943543365
591,99939.4624363415
592,178044.845121409
593,181184.627747142
594,98968.8367690677
595,118768.135209456
596,154136.360553834
597,184238.449333185
598,115855.957543959
599,177974.373313897
600,92799.0274842428
601,193081.416637446
602,143230.697970855
603,240538.525375395
604,141108.070607688
605,123945.15935168
606,159244.76589282
607,206246.535076091
608,207397.255123071
609,122018.792852963
610,127353.662132839
611,189785.950930085
612,187278.335630318
613,177160.810766813
614,192082.589284474
615,173160.432959798
616,157079.096336609
617,139967.449764251
618,168563.810622516
619,177660.309907342
620,157112.549179478
621,159313.442228968
622,143992.329702706
623,124844.646882363
624,103896.01624217
625,257175.662361207
626,163692.540311038
627,157248.165194543
628,129643.347581647
629,187658.254961629
630,154928.400154015
631,208577.200215056
632,225779.374794373
633,198291.639501435
634,235313.385116477
635,183748.88113136
636,182844.062769151
637,213450.746599372
638,183321.687062095
639,182677.361103592
640,161915.713850732
641,195565.172116631
642,184468.926046331
643,182280.948987804
644,157380.534490694
645,175363.428651866
646,167167.146601557
647,171147.284207684
648,138236.911012478
649,186412.795524977
650,176965.383240321
651,153794.430255865
652,187900.914972346
653,142439.874151193
654,154961.514234207
655,193921.098557195
656,187798.474978991
657,155435.117915198
658,169589.669634639
659,201615.824147519
660,157711.051096329
661,176173.955717422
662,174347.690957693
663,180049.740340509
664,203961.518432368
665,116542.63791597
666,189691.655680239
667,152043.347163278
668,140286.645579464
669,191400.090328038
670,146086.585946439
671,157010.276601716
672,159987.522070772
673,165637.657533656
674,191975.476352416
675,108143.554780418
676,199575.013112895
677,195115.938774656
678,188774.08593565
679,178970.288502493
680,115566.444466364
681,199539.488144227
682,152823.351933145
683,117010.551685134
684,131697.619652685
685,191558.951227242
686,174239.261748798
687,166056.95379382
688,177203.422213732
689,103862.469148518
690,208927.736772365
691,144573.197057624
692,177877.518075933
693,153661.504159816
694,199033.771645687
695,165494.580008519
696,239676.739376178
697,149626.613267541
698,153658.113475216
699,133583.179894248
700,135259.064258897
701,226760.182119849
702,179004.115712273
703,209665.503791898
704,183426.99365171
705,135955.181661449
706,198986.152687195
707,178928.891964981
708,205808.130477719
709,166054.686584891
710,221797.765641614
711,161021.898386202
712,161590.86281615
713,211989.052058111
714,197172.633575065
715,132430.638083001
716,230937.450604838
717,200350.361624559
718,160052.804460988
719,179563.732877814
720,133179.163070266
721,177835.454185513
722,203083.131695491
723,152942.736629509
724,139079.073631493
725,187648.97051752
726,146787.466126068
727,144126.82426553
728,161655.526021313
729,181281.779329079
730,186783.7780409
731,228171.696348472
732,207959.394971587
733,176598.664717944
734,183600.582911667
735,200573.773412821
736,202471.694306009
737,139699.870664844
738,160394.642192085
739,135719.771142586
740,145766.690124002
741,150135.168570082
742,193873.48737857
743,196080.969221329
744,192092.488413259
745,108615.699944421
746,183937.183490826
747,149646.1751193
748,139807.052653619
749,183520.232052654
750,172847.724783027
751,201680.170639519
752,218586.721555871
753,184824.382318961
754,178284.584713951
755,177162.055357132
756,152557.765441846
757,160716.090668208
758,203769.629980591
759,191596.012165889
760,182808.929948
761,182958.724552781
762,110509.887721676
763,128437.799657716
764,196239.700389244
765,124783.294847997
766,172467.70106439
767,195235.73597029
768,170735.945811763
769,221171.587181905
770,155900.830846761
771,169666.170629868
772,217294.346954142
773,114088.529130732
774,151011.991124651
775,160682.595936937
776,181612.587085357
777,149845.026037952
778,141506.966760367
779,227088.955543648
780,134842.9319066
781,162604.449313974
782,138315.687846227
783,110196.36308324
784,197880.358711609
785,191148.326244623
786,207536.09958095
787,217667.254407803
788,190627.175962996
789,185719.829800462
790,195897.74517862
791,214729.640604253
792,191482.031327553
793,138279.962519134
794,176648.251899989
795,222443.01028714
796,169347.864553353
797,139932.246111202
798,162023.384019236
799,120482.594377615
800,186387.921833447
801,135344.73669973
802,217684.916934032
803,122373.007203525
804,195773.221332078
805,204223.503345388
806,157330.287241696
807,191457.623386878
808,219107.566641735
809,202381.687209574
810,123133.173219339
811,167888.840142164
812,128896.274424344
813,186158.908636088
814,134837.558801648
815,202665.649201791
816,139667.998051305
817,172727.762635537
818,204682.902516589
819,148336.601019432
820,174111.35783283
821,231470.46151569
822,155296.91133237
823,137276.302073019
824,200260.790140871
825,185510.912362349
826,206615.509666386
827,176040.997961627
828,170383.55921041
829,154250.958081477
830,190862.848880181
831,214727.869600947
832,220763.687655421
833,248454.565821261
834,118618.818348109
835,193759.967028786
836,184734.753202316
837,198648.023506625
838,179759.581546026
839,182416.6533087
840,188417.464273065
841,275736.424587236
842,197679.109473995
843,146935.361717752
844,160210.977380209
845,166457.134274899
846,179923.161723348
847,126544.672476774
848,188889.532438386
849,207602.30926387
850,169686.569361803
851,207681.330433477
852,226132.941638787
853,210618.267111641
854,178854.206830894
855,261462.731414111
856,268410.202485556
857,215937.828644559
858,155678.236957136
859,186230.982665912
860,227500.011027653
861,146665.471700564
862,224252.858634541
863,175080.077430257
864,206326.645089508
865,161546.943841731
866,212044.825125749
867,207562.357126223
868,140572.141021901
869,172786.699534559
870,182289.167324595
871,209270.215165591
872,165436.212527908
873,237537.021541005
874,205527.150549311
875,203716.896792921
876,182995.961655881
877,138295.723736777
878,141400.169316777
879,149793.958567614
880,163495.17143625
881,154709.102720604
882,184662.963979301
883,216322.530367374
884,156154.54620679
885,131403.65072229
886,195781.976268591
887,116288.244783067
888,228717.900295794
889,184333.291207417
890,232847.973349162
891,188486.844429012
892,231478.761624505
893,183387.046007329
894,168582.226442861
895,224020.616672805
896,187143.291474012
897,215409.549778931
898,179234.415153676
899,126646.224402816
900,147765.728129173
901,162194.182932055
902,136271.543737562
903,228148.36181109
904,188479.250278018
905,176168.008022505
906,223470.454284608
907,158828.973981953
908,225882.625153593
909,161223.670836075
910,158088.750283392
911,154282.381500499
912,158097.827855966
913,237921.5224034
914,151750.6275226
915,144400.026931056
916,243767.247721435
917,175080.281808564
918,155305.69443526
919,216017.314962566
920,150524.779487655
921,193412.504953003
922,123801.898810549
923,208455.693736704
924,186714.144705018
925,181182.099211813
926,148583.391092971
927,176440.025963622
928,161689.614351806
929,174485.592135695
930,157607.883625892
931,186583.097932947
932,186921.979317304
933,194461.019189116
934,224725.721158084
935,211139.708029849
936,176691.938892061
937,146049.131005836
938,168124.499298685
939,232568.292601179
940,196751.772125855
941,176621.279352681
942,192146.881439228
943,153999.264232658
944,202694.195466501
945,143891.91120095
946,223883.300658641
947,165083.355244915
948,211936.859569984
949,172624.66109741
950,156945.455809985
951,107861.274829982
952,145698.866671031
953,233259.93351449
954,196492.922790639
955,127398.977952662
956,200052.826799213
957,131956.616020065
958,217822.205268681
959,265743.171140777
960,152298.949425524
961,145454.832004968
962,114061.333173642
963,193147.258447043
964,272018.745326074
965,199698.677204527
966,177902.747509101
967,192539.724754254
968,140370.773482845
969,178785.154394162
970,173198.334003105
971,193652.744533729
972,208400.531087612
973,197098.586621446
974,278844.731526232
975,173905.194069028
976,145161.823132222
977,167208.63293064
978,113521.919449627
979,232102.711261101
980,166082.356498372
981,188749.938133468
982,157119.636561138
983,124626.015255097
984,172440.872718491
985,160946.212584423
986,172414.794639465
987,114782.031598206
988,124041.389478641
989,186346.867254438
990,141506.522555796
991,193067.608966286
992,171369.059714362
993,174294.88237817
994,94131.0328435177
995,225571.356629721
996,163172.293336544
997,174478.395869966
998,156163.719866332
999,184902.020280112
1000,135755.142545629
1001,202817.904708454
1002,161987.500169287
1003,137829.113412795
1004,125960.916989976
1005,195789.896823153
1006,161289.076761811
1007,138402.969628746
1008,127359.09201943
1009,216265.064141942
1010,179345.467618717
1011,187426.091218955
1012,196746.807843235
1013,162350.838324531
1014,157252.791296055
1015,148350.676395062
1016,199675.607839607
1017,172493.277856624
1018,188915.726959515
1019,217274.367137749
1020,179846.877910787
1021,198498.386376879
1022,221026.275963642
1023,167683.337817063
1024,155509.014927474
1025,197978.23432685
1026,168527.630649486
1027,150321.980160516
1028,169472.736958218
1029,115162.067499065
1030,184337.065164368
1031,125791.137635644
1032,130529.543241502
1033,196426.029471424
1034,143974.886913141
1035,176612.76494428
1036,156286.33215646
1037,84479.3615930578
1038,168808.522932071
1039,193261.215832696
1040,187309.23611529
1041,222683.553334008
1042,180776.330187428
1043,126963.126725772
1044,193601.856712859
1045,233450.613869875
1046,161258.808925862
1047,141162.598734062
1048,173454.596499979
1049,161293.925102938
1050,159394.379532872
1051,234503.059626879
1052,218381.110546992
1053,195263.84616507
1054,168554.398017436
1055,112685.112245132
1056,182780.862500315
1057,182121.659138111
1058,118185.334170935
1059,159538.1677836
1060,159304.344701821
1061,184110.24294507
1062,148556.804797429
1063,145628.360648597
1064,175209.049063249
1065,241215.699497388
1066,182311.034709973
1067,143442.940097473
1068,143891.338326074
1069,241303.026966918
1070,164091.066139661
1071,228524.687928948
1072,254574.422763428
1073,181877.668316819
1074,227147.651549246
1075,181051.333792551
1076,183788.152678979
1077,162742.982630199
1078,208164.48508762
1079,230205.735833177
1080,172290.892718731
1081,183153.054516898
1082,138036.85588691
1083,143627.318249703
1084,237697.272234846
1085,160436.233871454
1086,168271.410864882
1087,162378.385725868
1088,140432.015239258
1089,208132.340206111
1090,243660.917848063
1091,174422.460240413
1092,175289.66662287
1093,204024.731107967
1094,190559.711026911
1095,173881.567151846
1096,187294.317234995
1097,132410.740856226
1098,216815.866616852
1099,225986.664600623
1100,162881.883465765
1101,186373.905704038
1102,189737.861180025
1103,180179.927720546
1104,201673.406560533
1105,190047.226717322
1106,147085.297957097
1107,127336.623474667
1108,145110.566577898
1109,179901.416792729
1110,179636.370623814
1111,158808.235192586
1112,132011.98175787
1113,139421.838495485
1114,151932.618091666
1115,139427.270497639
1116,157765.989575057
1117,121616.922546143
1118,163601.020952188
1119,193536.823766072
1120,209042.101307189
1121,183819.919357603
1122,174319.767663222
1123,160553.543339401
1124,141322.862422352
1125,176427.719698931
1126,196799.965571625
1127,171210.18989984
1128,173315.332620276
1129,145332.991580728
1130,176483.795079864
1131,189665.458850013
1132,178629.112670244
1133,175222.322617429
1134,213747.216817064
1135,162679.633554126
1136,127881.904019467
1137,158299.495964741
1138,190043.452486408
1139,199474.636173844
1140,139202.363341587
1141,140785.355825964
1142,242653.693966447
1143,123514.445543768
1144,116050.185888615
1145,148246.220088312
1146,172015.079364649
1147,240497.98732145
1148,189369.461242826
1149,107646.898670716
1150,164608.76088354
1151,134422.57726745
1152,147719.841500438
1153,181437.192405347
1154,169581.732870295
1155,155911.447964255
1156,243335.460063673
1157,178963.421835684
1158,192554.004680229
1159,168716.091718723
1160,136755.893706032
1161,105510.407582791
1162,160685.219620434
1163,133892.544483865
1164,151584.068971072
1165,122670.874040209
1166,149263.068099725
1167,161376.38057416
1168,183272.203220931
1169,183883.90567814
1170,165123.272224965
1171,209569.39361025
1172,158158.665727074
1173,146065.336037974
1174,194890.92185844
1175,123500.166163025
1176,161413.931648972
1177,184089.149082014
1178,195936.180402457
1179,214946.55695696
1180,203528.717388752
1181,106110.495722341
1182,198358.652197439
1183,187278.713596243
1184,174836.214868214
1185,190064.222458469
1186,135343.268928567
1187,217789.721311737
1188,223857.285413027
1189,208042.809668655
1190,156416.512443926
1191,176962.155623475
1192,208735.825473906
1193,172749.434857348
1194,173023.995877066
1195,197894.369403204
1196,233887.670519679
1197,187656.486946179
1198,178515.211021798
1199,192130.925915683
1200,133586.817166761
1201,183333.744888413
1202,127496.483950914
1203,197062.586520892
1204,167463.084035978
1205,126199.493977035
1206,159529.791448678
1207,157477.594700026
1208,161367.225530168
1209,199760.252342252
1210,175728.265679681
1211,131531.726241728
1212,231677.172611053
1213,162171.812986766
1214,172645.517798894
1215,183305.514005519
1216,166009.894044862
1217,197245.555249248
1218,160548.282753532
1219,166408.437906601
1220,145952.126752586
1221,161468.03028579
1222,160852.808768686
1223,130149.676513003
1224,101136.228919064
1225,181843.718824418
1226,172541.562549257
1227,227635.710354557
1228,229285.10656958
1229,197998.446500399
1230,150946.399066015
1231,224040.260057509
1232,210120.039798814
1233,165463.404104542
1234,225168.525560818
1235,169388.515292773
1236,161533.617592802
1237,218924.13447871
1238,141174.311196544
1239,196366.037146947
1240,196715.097493886
1241,247996.825830973
1242,212097.234358706
1243,179073.101409567
1244,148541.407365045
1245,164216.287101837
1246,217597.017032358
1247,134256.038259539
1248,185914.860048716
1249,207939.239152239
1250,130547.331108266
1251,156929.98167503
1252,128295.188573092
1253,156287.352401062
1254,101456.085455775
1255,152181.521466917
1256,194717.03583541
1257,201815.978783979
1258,162429.533550273
1259,143882.147743591
1260,219419.911957583
1261,205554.758472175
1262,217639.087976468
1263,203856.320416773
1264,127043.188061087
1265,144688.849469778
1266,236712.301577622
1267,194652.923511291
1268,144072.698929756
1269,270854.939745456
1270,179401.194613142
1271,173723.267526204
1272,200659.528882071
1273,186305.505716497
1274,198124.572803185
1275,262950.054265922
1276,257414.942772897
1277,220994.779052501
1278,154093.255145588
1279,208114.228809291
1280,170320.067507986
1281,149825.498341374
1282,177355.069684707
1283,151881.025279216
1284,114814.307453863
1285,102343.890319222
1286,180159.096932695
1287,201048.557449158
1288,201455.784154245
1289,210994.685915279
1290,151574.786493379
1291,191318.061333094
1292,176396.093614571
1293,203277.500281516
1294,198684.384891863
1295,169177.195592986
1296,177531.336227664
1297,185677.910878861
1298,182320.591573583
1299,188585.682766669
1300,155675.827154836
1301,147677.547664067
1302,152454.053568827
1303,238085.943531391
1304,165844.065894287
1305,200837.083242252
1306,173866.958017722
1307,201170.378872251
1308,202700.739360189
1309,191830.411210712
1310,179457.758951112
1311,183340.977229755
1312,158572.057202918
1313,159589.427005081
1314,133250.620400485
1315,163110.804017156
1316,219990.748564004
1317,206318.942739222
1318,139578.519457241
1319,171990.523998696
1320,106019.11366904
1321,142395.316028018
1322,131372.209004873
1323,174658.237288172
1324,208183.00346114
1325,151253.28820305
1326,144144.241133691
1327,103869.182025335
1328,160993.250682391
1329,122482.053442359
1330,81319.3891583374
1331,170358.229498353
1332,157076.944748307
1333,179313.474882668
1334,172553.12068732
1335,153186.057587108
1336,155259.47561568
1337,206818.942409628
1338,184312.439981702
1339,138969.356557443
1340,155909.213946285
1341,262079.329063075
1342,162420.005906014
1343,178408.241469888
1344,225931.181231613
1345,134576.747539984
1346,161388.215562974
1347,159147.000599552
1348,136904.204672964
1349,175736.801146512
1350,136476.095252964
1351,184132.277192524
1352,167484.727939902
1353,207219.251115497
1354,150932.424059706
1355,124464.743927228
1356,192300.788356139
1357,166817.598159656
1358,157161.781303534
1359,142813.075883052
1360,140952.671639497
1361,200252.828736761
1362,158913.089408343
1363,121553.279658017
1364,143378.094800923
1365,196786.073070357
1366,195469.770984948
1367,166014.258843291
1368,150305.700084524
1369,151642.579458055
1370,202465.352961702
1371,189851.407989809
1372,185999.608149223
1373,208553.109849936
1374,137035.694085717
1375,141675.223240216
1376,186714.47402277
1377,171380.99843075
1378,208031.246071968
1379,177240.895835379
1380,131432.912295715
1381,131917.43532238
1382,133893.133592773
1383,194008.933909536
1384,133467.601756162
1385,139935.242729365
1386,153936.636899357
1387,192540.672210595
1388,137487.15120357
1389,202915.634326504
1390,154839.808987791
1391,180154.220619493
1392,179061.404023955
1393,137458.448588539
1394,140097.154563619
1395,155494.732331978
1396,179395.743724338
1397,203196.25574039
1398,161487.875990007
1399,150252.67359388
1400,153318.664700869
1401,147260.333656109
1402,228551.208512515
1403,161810.332906768
1404,240076.772522169
1405,209142.087381982
1406,139259.007935846
1407,137370.161101323
1408,187937.220551764
1409,209754.653352682
1410,133209.415801889
1411,135148.147512793
1412,142448.77509623
1413,221084.764406762
1414,142431.969861171
1415,195099.897518635
1416,202782.42450644
1417,122279.532796475
1418,154749.412238666
1419,193260.852053934
1420,149225.741138311
1421,152563.852064537
1422,181959.446712429
1423,164372.789200462
1424,147857.153746399
1425,242397.494742592
1426,144873.778189268
1427,209037.028725484
1428,139453.379673345
1429,170349.982692496
1430,123228.268195007
1431,160994.234823403
1432,161076.188474998
1433,139790.292236522
1434,190005.169173619
1435,138551.143546845
1436,177016.956406058
1437,222274.824952973
1438,196865.769329637
1439,185952.089952004
1440,180618.511861895
1441,109739.109120435
1442,209765.921411328
1443,132547.310671209
1444,204633.614133748
1445,173065.675043976
1446,187472.283672776
1447,162076.951574838
1448,194660.324475175
1449,193248.621693456
1450,176639.5097314
1451,182742.067074168
1452,161765.850082231
1453,148943.763702382
1454,135929.2335975
1455,184660.915295975
1456,176470.994861956
1457,127695.110122867
1458,153634.564289992
1459,148085.716725026
1460,219213.522283887
1461,177734.388174813
1462,167213.359993872
1463,137711.573467764
1464,210657.485375419
1465,173401.974848221
1466,158597.742820231
1467,145457.294379146
1468,164778.30322571
1469,107071.234152504
1470,174706.511725199
1471,122149.354140858
1472,157763.513667809
1473,197282.36077746
1474,151611.188532115
1475,175440.80040366
1476,220836.400811703
1477,167772.420733304
1478,150887.974301797
1479,162789.277822602
1480,144025.961993063
1481,207227.988271147
1482,162994.090471986
1483,180989.529952396
1484,145982.06894925
1485,147861.58124759
1486,154728.476152173
1487,169032.999201887
1488,191113.404676901
1489,161971.47582674
1490,168653.013628981
1491,144878.472788321
1492,177698.807719003
1493,199632.083478633
1494,213995.03283282
1495,155257.900874206
1496,163227.040047147
1497,121777.904837758
