id,result
284,0.337433693399877
285,0.586486906926257
286,0.495968227756736
287,0.0842218802167796
288,0.666201653055484
289,0.326643491107336
290,0.50554293865946
291,0.334075468867188
292,0.66681172309419
293,0.917033006435568
294,0.3339563456761
295,0.0842218802167796
296,0.66482235886548
297,0.328790548355419
298,0.33721166892627
299,0.917033006435568
300,0.173076130480884
301,0.830599449007365
302,0.246233762297416
303,0.164233139142743
304,0.495865316907049
305,0.917033006435568
306,0.917033006435568
307,0.333023636335265
308,0.0842218802167796
309,0.332189005920996
310,0.422866085215071
311,0.415956968830773
312,0.160977815892572
313,0.833367954375478
314,0.837021747509605
315,0.51736157260059
316,0.497758968395173
317,0.748131094315924
318,0.254320489705073
319,0.0842218802167796
320,0.585496541411848
321,0.590055787418398
322,0.502621064377186
323,0.33423193918315
324,0.835032383280895
325,0.917033006435568
326,0.751941357766014
327,0.676118131431056
328,0.917033006435568
329,0.664989263067468
330,0.840277070759776
331,0.835032383280895
332,0.840277070759776
333,0.917033006435568
334,0.251622806795114
335,0.835032383280895
336,0.74572609409939
337,0.170655437644983
338,0.504078356047726
339,0.259509687909087
340,0.745821816407144
341,0.0842218802167796
342,0.422085023834246
343,0.917033006435568
344,0.253123792336424
345,0.340409336002866
346,0.74405447665204
347,0.0842218802167796
348,0.660525636969412
349,0.0842218802167796
350,0.0842218802167796
351,0.837021747509605
352,0.675296837017343
353,0.162768556531009
354,0.917033006435568
355,0.584811099939517
356,0.578600025812284
357,0.672464338296929
358,0.658080146683171
359,0.748598825852691
360,0.667757768435581
361,0.410379365625579
362,0.748598825852691
363,0.421098745459967
364,0.830599449007365
365,0.830599449007365
366,0.82939114615948
367,0.752635210483687
368,0.164233139142743
369,0.917033006435568
370,0.166222503371453
371,0.322989697973209
372,0.838486330121338
373,0.50173267520937
374,0.575723206918851
375,0.917033006435568
376,0.251622806795114
377,0.419930675644969
378,0.0842218802167796
379,0.33097661593298
380,0.750588190081402
381,0.164233139142743
382,0.257200410000307
383,0.16788693227687
384,0.160977815892572
385,0.245125496295329
386,0.585274516938241
387,0.0842218802167796
388,0.0842218802167796
389,0.668970158423597
390,0.656412616375952
391,0.493088307461502
392,0.588177838116809
393,0.917033006435568
394,0.244642867952662
395,0.411768936239768
396,0.323189544266892
397,0.917033006435568
398,0.164233139142743
399,0.336788844396514
400,0.917033006435568
401,0.251622806795114
402,0.837021747509605
403,0.338419971774156
404,0.0842218802167796
405,0.752635210483687
406,0.661733939817298
407,0.336377038512001
408,0.835032383280895
409,0.917033006435568
410,0.401536374287438
411,0.838486330121338
412,0.663087107501909
413,0.171863740492868
414,0.504930342285965
415,0.830599449007365
416,0.0842218802167796
417,0.665714835173427
418,0.835032383280895
419,0.506264423625287
420,0.587583794847021
421,0.837021747509605
422,0.753356695449515
423,0.917033006435568
424,0.498477351959199
425,0.494779238652053
426,0.834676066671248
427,0.75047677515428
428,0.667379264078843
429,0.505298036976935
430,0.59590824891482
431,0.333135051262387
432,0.754821278061248
433,0.587620197776598
434,0.254431904632194
435,0.584201029900811
436,0.162768556531009
437,0.253012377409302
438,0.917033006435568
439,0.586442586753238
440,0.249313528886334
441,0.166222503371453
442,0.597372831526553
443,0.334443163558157
444,0.489011689797618
445,0.828178756171464
446,0.247522788247897
447,0.576935596906867
448,0.24861967616866
449,0.411213996039849
450,0.251874999418831
451,0.830488034080243
452,0.838486330121338
453,0.746822982020153
454,0.584201029900811
455,0.828178756171464
456,0.917033006435568
457,0.590055787418398
458,0.917033006435568
459,0.499410796515856
460,0.654103338467172
461,0.917033006435568
462,0.671842890176899
463,0.917033006435568
464,0.171863740492868
465,0.341621725990882
466,0.917033006435568
467,0.917033006435568
468,0.917033006435568
469,0.166578819981099
470,0.746934396947275
471,0.160977815892572
472,0.33721166892627
473,0.917033006435568
474,0.917033006435568
475,0.830488034080243
476,0.830599449007365
477,0.260717990756972
478,0.340765652612512
479,0.666923138021312
480,0.917033006435568
481,0.75047677515428
482,0.0842218802167796
483,0.838486330121338
484,0.0842218802167796
485,0.4215579729193
486,0.164233139142743
487,0.671731475249778
488,0.414812299899109
489,0.74703420639516
490,0.587710106580042
491,0.82939114615948
492,0.331634065721077
493,0.412295987154713
494,0.329898814357506
495,0.329879728012216
496,0.589684574002853
497,0.575723206918851
498,0.917033006435568
499,0.170655437644983
500,0.837021747509605
501,0.327422632246738
502,0.582053972652727
503,0.741633783816139
504,0.573199603233262
505,0.838486330121338
506,0.0842218802167796
507,0.321881431971121
508,0.749379887233517
509,0.663725470944716
510,0.42926358626697
511,0.667379264078843
512,0.917033006435568
513,0.510864262100805
514,0.665033583240487
515,0.917033006435568
516,0.253012377409302
517,0.58073016773759
518,0.670833210919287
519,0.917033006435568
520,0.82939114615948
521,0.498313908595093
522,0.407011066642944
523,0.503400205516588
524,0.660956965576603
525,0.917033006435568
526,0.0842218802167796
527,0.0842218802167796
528,0.491780195165731
529,0.917033006435568
530,0.748242509243045
531,0.416800103322477
532,0.338419971774156
533,0.253123792336424
534,0.171863740492868
535,0.0842218802167796
536,0.586387097478372
537,0.164233139142743
538,0.33423193918315
539,0.49942339730059
540,0.254220680257187
541,0.917033006435568
542,0.593184798935548
543,0.170655437644983
544,0.917033006435568
545,0.0842218802167796
546,0.917033006435568
547,0.571535174327846
548,0.0842218802167796
549,0.749632079857234
550,0.587620197776598
551,0.413559676878205
552,0.584288238563962
553,0.497758968395173
554,0.327422632246738
555,0.917033006435568
556,0.41363468887575
557,0.835032383280895
558,0.253012377409302
559,0.321881431971121
560,0.166578819981099
561,0.664502445185411
562,0.166578819981099
563,0.583809934326508
564,0.74617813301679
565,0.0842218802167796
566,0.758475071195375
567,0.664502445185411
568,0.748598825852691
569,0.746822982020153
570,0.242779815456972
571,0.170766852572104
572,0.830488034080243
573,0.489178234563527
574,0.171863740492868
575,0.589573159075731
576,0.259509687909087
577,0.917033006435568
578,0.0842218802167796
579,0.834676066671248
580,0.576179332976382
581,0.508518581262449
582,0.741745198743261
583,0.597372831526553
584,0.413599909911093
585,0.670178461271482
586,0.917033006435568
587,0.758475071195375
588,0.509163430265812
589,0.0842218802167796
590,0.499323587852705
591,0.578168697205093
592,0.245125496295329
593,0.593296213862669
594,0.422929719131292
595,0.254431904632194
596,0.421989301526491
597,0.499485808513401
598,0.500734601430994
599,0.668387720633045
600,0.66038942459195
601,0.679729771290873
602,0.0842218802167796
603,0.748242509243045
604,0.662946329805314
605,0.32716635248289
606,0.591520370030131
607,0.662834914878192
608,0.588751864662018
609,0.249887555431543
610,0.340297921075745
611,0.256741182540974
612,0.835032383280895
613,0.578325167521056
614,0.415854057981086
615,0.51736157260059
616,0.0842218802167796
617,0.329843325082639
618,0.42318599889514
619,0.424430704672602
620,0.253864363647541
621,0.751011014611159
622,0.0842218802167796
623,0.33183268931135
624,0.51292863832706
625,0.917033006435568
626,0.253123792336424
627,0.662946329805314
628,0.58073016773759
629,0.422810595940204
630,0.574055676611633
631,0.663198522429031
632,0.51224319685473
633,0.407011066642944
634,0.917033006435568
635,0.423907483860968
636,0.0842218802167796
637,0.326999807716981
638,0.756129390357019
639,0.403200803192855
640,0.587263881166952
641,0.668487530080931
642,0.503918742786931
643,0.574092079541209
644,0.74572609409939
645,0.0842218802167796
646,0.0842218802167796
647,0.58627568255125
648,0.166222503371453
649,0.166578819981099
650,0.917033006435568
651,0.497264961971183
652,0.840277070759776
653,0.170766852572104
654,0.258408712848193
655,0.828178756171464
656,0.258408712848193
657,0.0842218802167796
658,0.675296837017343
659,0.325335378811565
660,0.663087107501909
661,0.587065257576678
662,0.575723206918851
663,0.572102715312499
664,0.740536895895375
665,0.245125496295329
666,0.917033006435568
667,0.33423193918315
668,0.504441963598565
669,0.742846173804155
670,0.501609464878151
671,0.835032383280895
672,0.494779238652053
673,0.501769078138946
674,0.585297917821574
675,0.258408712848193
676,0.0842218802167796
677,0.594600136619049
678,0.166578819981099
679,0.413544780072306
680,0.256741182540974
681,0.0842218802167796
682,0.830599449007365
683,0.498729544582917
684,0.676600759773723
685,0.422729872837609
686,0.244642867952662
687,0.326444867517062
688,0.745821816407144
689,0.749632079857234
690,0.490390624551543
691,0.594077275243494
692,0.507683950848179
693,0.250778111498067
694,0.341621725990882
695,0.424853529202359
696,0.0842218802167796
697,0.335444329171166
698,0.410735682235225
699,0.917033006435568
700,0.499485808513401
701,0.917033006435568
702,0.338308556847034
703,0.75047677515428
704,0.581780337064909
705,0.576824181979746
706,0.347151548185175
707,0.166222503371453
708,0.917033006435568
709,0.340865462060397
710,0.57561179199173
711,0.239524492206802
712,0.335053233596863
713,0.416020602746994
714,0.917033006435568
715,0.242779815456972
716,0.660525636969412
717,0.917033006435568
718,0.753843513331572
719,0.0842218802167796
720,0.253012377409302
721,0.74703420639516
722,0.753356695449515
723,0.838486330121338
724,0.340409336002866
725,0.416020602746994
726,0.160977815892572
727,0.917033006435568
728,0.840277070759776
729,0.672664184590612
730,0.338419971774156
731,0.582988639912795
732,0.917033006435568
733,0.82939114615948
734,0.917033006435568
735,0.834676066671248
736,0.0842218802167796
737,0.669065880731352
738,0.420509026295391
739,0.501201537154294
740,0.838486330121338
741,0.741745198743261
742,0.670067046344361
743,0.663198522429031
744,0.665033583240487
745,0.247898191202833
746,0.671842890176899
747,0.917033006435568
748,0.253123792336424
749,0.589054621805389
750,0.917033006435568
751,0.835032383280895
752,0.753732098404451
753,0.837021747509605
754,0.917033006435568
755,0.917033006435568
756,0.761730394445546
757,0.260717990756972
758,0.917033006435568
759,0.170766852572104
760,0.409166975637563
761,0.666166874090827
762,0.253864363647541
763,0.485201426347528
764,0.505745886354945
765,0.41549774137144
766,0.170655437644983
767,0.0842218802167796
768,0.75047677515428
769,0.331187840307987
770,0.0842218802167796
771,0.671930098840051
772,0.751367331220805
773,0.336221303411861
774,0.917033006435568
775,0.341978042600528
776,0.917033006435568
777,0.917033006435568
778,0.171863740492868
779,0.0842218802167796
780,0.170766852572104
781,0.833367954375478
782,0.594117508276383
783,0.170655437644983
784,0.752675443516575
785,0.340297921075745
786,0.170766852572104
787,0.0842218802167796
788,0.33183268931135
789,0.833367954375478
790,0.347262963112297
791,0.336221303411861
792,0.751011014611159
793,0.576824181979746
794,0.415854057981086
795,0.0842218802167796
796,0.164233139142743
797,0.416313285440419
798,0.592453079370966
799,0.248579443135772
800,0.412295987154713
801,0.583733298364043
802,0.586387097478372
803,0.245125496295329
804,0.251874999418831
805,0.425643094660618
806,0.82939114615948
807,0.173076130480884
808,0.418956012317096
809,0.413559676878205
810,0.757920130995456
811,0.917033006435568
812,0.583966404642471
813,0.506751241507345
814,0.499622020890863
815,0.166222503371453
816,0.838486330121338
817,0.917033006435568
818,0.589929475685377
819,0.0842218802167796
820,0.413991005485396
821,0.164233139142743
822,0.0842218802167796
823,0.0842218802167796
824,0.82939114615948
825,0.418377661666674
826,0.50173267520937
827,0.507683950848179
828,0.330421675733061
829,0.583844713291165
830,0.748167497245501
831,0.840277070759776
832,0.42926358626697
833,0.917033006435568
834,0.917033006435568
835,0.834676066671248
836,0.0842218802167796
837,0.583966404642471
838,0.741633783816139
839,0.242779815456972
840,0.582410289262374
841,0.675185422090221
842,0.258408712848193
843,0.332778734652741
844,0.417288482009877
845,0.416966648088385
846,0.830488034080243
847,0.504930342285965
848,0.170655437644983
849,0.840277070759776
850,0.0842218802167796
851,0.837021747509605
852,0.917033006435568
853,0.0842218802167796
854,0.41806762314928
855,0.833367954375478
856,0.423962973135835
857,0.584866589214384
858,0.411880351166889
859,0.0842218802167796
860,0.830599449007365
861,0.917033006435568
862,0.830488034080243
863,0.671356072294842
864,0.835032383280895
865,0.323346014582855
866,0.5078102625812
867,0.336432527786868
868,0.325136755221292
869,0.0842218802167796
870,0.162768556531009
871,0.413508377142729
872,0.495509000297403
873,0.341866627673406
874,0.171863740492868
875,0.837021747509605
876,0.164233139142743
877,0.0842218802167796
878,0.0842218802167796
879,0.751941357766014
880,0.673720839478488
881,0.494296610309387
882,0.332189005920996
883,0.326444867517062
884,0.334075468867188
885,0.0842218802167796
886,0.679373454681227
887,0.164233139142743
888,0.674611395545012
889,0.170766852572104
890,0.408445490671736
891,0.160977815892572
892,0.173076130480884
893,0.59528557809138
894,0.33423193918315
895,0.753843513331572
896,0.328378742470906
897,0.328378742470906
898,0.917033006435568
899,0.833367954375478
900,0.833367954375478
901,0.164233139142743
902,0.170766852572104
903,0.669065880731352
904,0.0842218802167796
905,0.917033006435568
906,0.668476151999607
907,0.753843513331572
908,0.258297297921071
909,0.507643717815291
910,0.171863740492868
911,0.493088307461502
912,0.0842218802167796
913,0.413433365145185
914,0.254220680257187
915,0.671486573567253
916,0.330421675733061
917,0.250778111498067
918,0.585757145280908
919,0.258297297921071
920,0.751422820495671
921,0.746934396947275
922,0.243334755656891
923,0.742957588731277
924,0.82939114615948
925,0.419212292080944
926,0.408390001396869
927,0.590267011793405
928,0.499842125123047
929,0.587620197776598
930,0.419886355471951
931,0.240989074818535
932,0.0842218802167796
933,0.259621102836209
934,0.164233139142743
935,0.667275140092915
936,0.917033006435568
937,0.421098745459967
938,0.748167497245501
939,0.341866627673406
940,0.664577457182955
941,0.166222503371453
942,0.417410173361183
943,0.416800103322477
944,0.917033006435568
945,0.670999755685195
946,0.510452456216292
947,0.506264423625287
948,0.326069464562126
949,0.0842218802167796
950,0.338419971774156
951,0.917033006435568
952,0.249202113959212
953,0.746934396947275
954,0.828178756171464
955,0.170655437644983
956,0.592864885255479
957,0.753843513331572
958,0.669422197340998
959,0.247522788247897
960,0.333497118216766
961,0.347151548185175
962,0.160977815892572
963,0.49729974093584
964,0.246433608591099
965,0.242978439047245
966,0.0842218802167796
967,0.254320489705073
968,0.42386725082808
969,0.512076652088821
970,0.344842270276396
971,0.917033006435568
972,0.917033006435568
973,0.576935596906867
974,0.497632656662153
975,0.840277070759776
976,0.341621725990882
977,0.837021747509605
978,0.917033006435568
979,0.917033006435568
980,0.582145505421091
981,0.330620299323334
982,0.32716635248289
983,0.166578819981099
984,0.50111000438593
985,0.424074388062956
986,0.917033006435568
987,0.170655437644983
988,0.838486330121338
989,0.0842218802167796
990,0.407177611408853
991,0.256741182540974
992,0.586119212235287
993,0.334331748631036
994,0.0842218802167796
995,0.663198522429031
996,0.666201653055484
997,0.917033006435568
998,0.830488034080243
999,0.498855856315937
1000,0.835032383280895
1001,0.341866627673406
1002,0.0842218802167796
1003,0.508422858954694
1004,0.171863740492868
1005,0.828178756171464
1006,0.162768556531009
1007,0.0842218802167796
1008,0.162768556531009
1009,0.668843846690577
1010,0.840277070759776
1011,0.917033006435568
1012,0.421832831210528
1013,0.326444867517062
1014,0.332978580946424
1015,0.407958672789678
1016,0.411681727576616
1017,0.917033006435568
1018,0.32952341140257
1019,0.50582089835249
1020,0.75047677515428
1021,0.917033006435568
1022,0.75084446984525
1023,0.590167202345519
1024,0.917033006435568
1025,0.171863740492868
1026,0.247898191202833
1027,0.917033006435568
1028,0.250410416807098
1029,0.571746398702853
1030,0.828178756171464
1031,0.571634983775731
1032,0.166222503371453
1033,0.592809395980612
1034,0.917033006435568
1035,0.917033006435568
1036,0.0842218802167796
1037,0.506264423625287
1038,0.676474448040702
1039,0.665967027797144
1040,0.0842218802167796
1041,0.917033006435568
1042,0.917033006435568
1043,0.335287858855204
1044,0.506475648000294
1045,0.582465419101161
1046,0.430816600245265
1047,0.493088307461502
1048,0.917033006435568
1049,0.416313285440419
1050,0.338056364223317
1051,0.0842218802167796
1052,0.498477351959199
1053,0.917033006435568
1054,0.42926358626697
1055,0.171863740492868
1056,0.917033006435568
1057,0.335013000563976
1058,0.511509111104168
1059,0.661622524890176
1060,0.570438286407082
1061,0.834676066671248
1062,0.586387097478372
1063,0.917033006435568
1064,0.253123792336424
1065,0.917033006435568
1066,0.255076753635557
1067,0.252767475726778
1068,0.418179038076401
1069,0.501312952081415
1070,0.401892690897084
1071,0.333623429949787
1072,0.917033006435568
1073,0.583966404642471
1074,0.82939114615948
1075,0.0842218802167796
1076,0.166578819981099
1077,0.0842218802167796
1078,0.173076130480884
1079,0.249832066156676
1080,0.752675443516575
1081,0.664933773792602
1082,0.744513704111374
1083,0.917033006435568
1084,0.917033006435568
1085,0.246233762297416
1086,0.416076092021861
1087,0.166222503371453
1088,0.582145505421091
1089,0.837021747509605
1090,0.424018898788089
1091,0.754821278061248
1092,0.668476151999607
1093,0.830488034080243
1094,0.347262963112297
1095,0.917033006435568
1096,0.58376970129362
1097,0.255433070245203
1098,0.160977815892572
1099,0.840277070759776
1100,0.331187840307987
1101,0.757920130995456
1102,0.499941934570933
1103,0.670178461271482
1104,0.421621606835521
1105,0.497421432287146
1106,0.5014127615293
1107,0.58094570665064
1108,0.0842218802167796
1109,0.489011689797618
1110,0.0842218802167796
1111,0.242779815456972
1112,0.339264667071202
1113,0.756612018699686
1114,0.753843513331572
1115,0.430928015172387
1116,0.656412616375952
1117,0.656871843835285
1118,0.329411996475449
1119,0.166222503371453
1120,0.658080146683171
1121,0.580834291723519
1122,0.917033006435568
1123,0.756129390357019
1124,0.667022947469197
1125,0.171863740492868
1126,0.580378165665987
1127,0.408390001396869
1128,0.171863740492868
1129,0.577180498589392
1130,0.917033006435568
1131,0.0842218802167796
1132,0.0842218802167796
1133,0.244642867952662
1134,0.830599449007365
1135,0.49499046302706
1136,0.407177611408853
1137,0.335053233596863
1138,0.4080700877168
1139,0.585234283905353
1140,0.82939114615948
1141,0.663821193252471
1142,0.254220680257187
1143,0.917033006435568
1144,0.579169862818102
1145,0.0842218802167796
1146,0.679729771290873
1147,0.417540674633595
1148,0.828178756171464
1149,0.242978439047245
1150,0.501276549151838
1151,0.66717941778516
1152,0.411768936239768
1153,0.337473926432765
1154,0.834676066671248
1155,0.671731475249778
1156,0.160977815892572
1157,0.0842218802167796
1158,0.421877886599369
1159,0.16788693227687
1160,0.751367331220805
1161,0.503974232061798
1162,0.670634587329014
1163,0.581978960655183
1164,0.0842218802167796
1165,0.508055164263725
1166,0.582501822030737
1167,0.744513704111374
1168,0.335540051478921
1169,0.49729974093584
1170,0.492055053456959
1171,0.416855233161264
1172,0.0842218802167796
1173,0.497854681135759
1174,0.0842218802167796
1175,0.752675443516575
1176,0.830488034080243
1177,0.74848741092557
1178,0.336321112859746
1179,0.171863740492868
1180,0.493722583764178
1181,0.660600648966957
1182,0.247411373320775
1183,0.658179956131056
1184,0.32753404717386
1185,0.497264961971183
1186,0.0842218802167796
1187,0.501150237418818
1188,0.580378165665987
1189,0.663780960219583
1190,0.835032383280895
1191,0.74572609409939
1192,0.329213372885175
1193,0.164233139142743
1194,0.340297921075745
1195,0.170655437644983
1196,0.255433070245203
1197,0.423907483860968
1198,0.254320489705073
1199,0.668970158423597
1200,0.0842218802167796
1201,0.917033006435568
1202,0.343074930521292
1203,0.247411373320775
1204,0.0842218802167796
1205,0.590463715142256
1206,0.413544780072306
1207,0.830488034080243
1208,0.82939114615948
1209,0.575556662152943
1210,0.917033006435568
1211,0.417644798619523
1212,0.506475648000294
1213,0.411768936239768
1214,0.246233762297416
1215,0.0842218802167796
1216,0.837021747509605
1217,0.917033006435568
1218,0.669584418001694
1219,0.82939114615948
1220,0.837021747509605
1221,0.830488034080243
1222,0.494934973752194
1223,0.171863740492868
1224,0.579733316662624
1225,0.676118131431056
1226,0.498115285004819
1227,0.0842218802167796
1228,0.337433693399877
1229,0.0842218802167796
1230,0.332189005920996
1231,0.501831489351758
1232,0.41549774137144
1233,0.422866085215071
1234,0.173076130480884
1235,0.417644798619523
1236,0.327126119450002
1237,0.246433608591099
1238,0.748598825852691
1239,0.417410173361183
1240,0.756612018699686
1241,0.82939114615948
1242,0.41083140454298
1243,0.424394301743025
1244,0.572102715312499
1245,0.0842218802167796
1246,0.239524492206802
1247,0.170766852572104
1248,0.343286154896299
1249,0.170766852572104
1250,0.160977815892572
1251,0.166222503371453
1252,0.415224105783622
1253,0.664043217726077
1254,0.838486330121338
1255,0.750588190081402
1256,0.24861967616866
1257,0.748167497245501
1258,0.494200888001632
1259,0.917033006435568
1260,0.0842218802167796
1261,0.664933773792602
1262,0.589684574002853
1263,0.66717941778516
1264,0.173076130480884
1265,0.242779815456972
1266,0.491780195165731
1267,0.657968731756049
1268,0.508066542345048
1269,0.407011066642944
1270,0.331670468650653
1271,0.344383042817062
1272,0.505709483425368
1273,0.753732098404451
1274,0.917033006435568
1275,0.917033006435568
1276,0.332244495195862
1277,0.173076130480884
1278,0.756612018699686
1279,0.42727422203826
1280,0.171863740492868
1281,0.678265188679139
1282,0.660525636969412
1283,0.838486330121338
1284,0.681719135519583
1285,0.3339563456761
1286,0.579696913733048
1287,0.665714835173427
1288,0.0842218802167796
1289,0.0842218802167796
1290,0.917033006435568
1291,0.334331748631036
1292,0.917033006435568
1293,0.917033006435568
1294,0.834676066671248
1295,0.0842218802167796
1296,0.506319912900154
1297,0.160977815892572
1298,0.171863740492868
1299,0.171863740492868
1300,0.830599449007365
1301,0.250243872041189
1302,0.335053233596863
1303,0.757920130995456
1304,0.512076652088821
1305,0.917033006435568
1306,0.82939114615948
1307,0.258297297921071
1308,0.840277070759776
1309,0.0842218802167796
1310,0.0842218802167796
1311,0.164233139142743
1312,0.592254455780693
1313,0.834676066671248
1314,0.586030780868726
1315,0.741633783816139
1316,0.51093927409835
1317,0.840277070759776
1318,0.488326248325287
1319,0.418678052624066
1320,0.74405447665204
1321,0.418377661666674
1322,0.338056364223317
1323,0.173076130480884
1324,0.401892690897084
1325,0.758276447605102
1326,0.751941357766014
1327,0.0842218802167796
1328,0.340409336002866
1329,0.830599449007365
1330,0.917033006435568
1331,0.254220680257187
1332,0.171863740492868
1333,0.594243820009403
1334,0.917033006435568
1335,0.253012377409302
1336,0.82939114615948
1337,0.170655437644983
1338,0.755021124354932
1339,0.74848741092557
1340,0.0842218802167796
1341,0.423907483860968
1342,0.672041513767172
1343,0.917033006435568
1344,0.496168074050419
1345,0.742957588731277
1346,0.917033006435568
1347,0.324780438611646
1348,0.512817223399939
1349,0.3339563456761
1350,0.245125496295329
1351,0.173076130480884
1352,0.917033006435568
