Id,SalePrice
244,150736.790674001
245,129515.216423904
246,202402.762130559
247,172242.445108303
248,154825.921803897
249,174500.916976467
250,172650.576418571
251,148982.961634171
252,135979.151117166
253,139954.008911545
254,113915.366026429
255,234846.546380082
256,131849.640766814
257,135968.96083859
258,191068.701268777
259,184965.311870273
260,212802.791869006
261,183394.478542242
262,224520.752593072
263,140860.399128473
264,135208.653937982
265,169639.943878727
266,151924.194786939
267,184483.640027168
268,198463.520174541
269,159079.446346983
270,166555.230667962
271,141725.852140534
272,167334.678550281
273,217238.517221038
274,189734.979379484
275,145810.701835559
276,180463.85067553
277,165134.442333089
278,157849.49667752
279,232555.067234831
280,168485.720789019
281,167219.54915573
282,173356.81898014
283,158561.494815238
284,165830.747037296
285,212477.026815194
286,163608.750906255
287,142319.751539431
288,139523.413842591
289,112817.146269582
290,281895.958690772
291,141623.144263043
292,156194.146851534
293,107647.350402987
294,153060.837011731
295,142652.441294048
296,190571.797906198
297,137709.601050582
298,162506.266335058
299,164355.661186089
300,145553.258872267
301,158741.826087436
302,161360.556319351
303,218157.062284537
304,142163.281717444
305,220695.800568614
306,179533.182078522
307,154723.461154233
308,184758.742833375
309,171299.990610495
310,250665.881798619
311,175560.868140574
312,152224.945905492
313,179001.639249543
314,134741.850237177
315,117428.917111656
316,107326.91482094
317,187868.126993288
318,174949.210860922
319,195029.304713087
320,136096.638891327
321,163853.156124851
322,162579.339027223
323,212937.299871466
324,188286.266316749
325,212073.886853467
326,134249.078091738
327,101221.277887397
328,133543.806058354
329,171881.139831359
330,129778.678013007
331,167460.580722841
332,183269.477006441
333,181563.257998026
334,205665.164538698
335,147433.254115952
336,89208.6019937762
337,171263.815202775
338,150246.24018753
339,153486.706005566
340,177253.567663035
341,173793.227123344
342,137761.719327285
343,176867.250355742
344,171945.897710103
345,171649.225884004
346,194476.645227312
347,160051.952279879
348,158038.777971008
349,116168.969441885
350,193717.267648614
351,190875.132643254
352,153237.974855396
353,216962.14034209
354,190639.927692893
355,79256.1286682955
356,185511.628723281
357,185676.399071058
358,182545.810452639
359,190884.688758137
360,146302.203989559
361,149937.341894038
362,184096.026966333
363,105987.306335479
364,174653.157183139
365,173109.960644469
366,137917.908480171
367,126707.227725777
368,185859.773347839
369,159234.297321282
370,110196.352862573
371,184471.897898752
372,165723.371149586
373,182220.526233459
374,130189.358563206
375,185473.538670378
376,178478.368618407
377,154610.874805728
378,185865.922458223
379,201398.960983407
380,187892.708692781
381,147083.029436822
382,193001.013441489
383,162064.974984629
384,205082.749699511
385,208416.748358786
386,238153.96211254
387,182210.634629953
388,140493.591231255
389,145895.940687879
390,124148.202225962
391,162196.656339286
392,143953.594382643
393,188261.015455626
394,158069.749734698
395,177607.483477697
396,149435.047010447
397,164142.151948178
398,172816.99380517
399,168589.784982123
400,155476.400503679
401,150387.030034053
402,179514.940408086
403,192171.775680801
404,176486.078871435
405,126760.965283505
406,190018.884960085
407,140952.801696635
408,211679.698822256
409,138857.823145728
410,186387.749575066
411,137946.401612515
412,183824.92450525
413,163966.893168687
414,214625.025590633
415,159587.848428674
416,144529.242330451
417,158980.974965853
418,149272.51286254
419,173955.647933142
420,186332.018770576
421,173285.013243512
422,178059.684876413
423,220487.248735013
424,168920.053672597
425,262773.72803035
426,164753.226146906
427,179186.31998169
428,198094.373314589
429,137093.135194142
430,186233.245356859
431,217183.625830021
432,158529.17249471
433,163171.648248912
434,226636.025934338
435,144572.05191524
436,180521.018980079
437,138046.942660403
438,134103.44924025
439,209894.908980812
440,163959.109615344
441,127861.594959347
442,202789.572774037
443,197413.947396547
444,229776.68624866
445,201572.753442119
446,208268.39974792
447,137833.185721725
448,212854.139195091
449,174735.247270683
450,127623.89336216
451,191372.747769041
452,149517.551628432
453,163906.670920497
454,181479.63772646
455,159025.033552887
456,141189.562040229
457,129821.493541793
458,195349.052829701
459,226093.183388414
460,142786.311977198
461,183518.141935828
462,87999.7077644906
463,168387.689085059
464,132499.64593234
465,139343.464364021
466,180218.734221466
467,139602.834827213
468,149320.820422418
469,148554.247974599
470,129668.704858679
471,133690.354010137
472,215827.59295909
473,196588.053343042
474,98221.9786139866
475,228377.348118612
476,185031.327098566
477,167630.333380569
478,161199.696653492
479,230225.252287758
480,154116.285780077
481,184853.924875808
482,174951.009934146
483,150916.850448166
484,124990.479495948
485,159758.3612174
486,211346.305392602
487,123026.641148843
488,176402.601450251
489,160068.772789705
490,158618.534860504
491,190214.002066783
492,171699.094253276
493,227628.182020448
494,165899.476572028
495,217385.787438209
496,117817.263933503
497,182020.367311445
498,205179.490030028
499,144266.03074152
500,182123.233355377
501,173626.541160753
502,193314.434199031
503,149068.754896506
504,154335.390513013
505,159179.374376141
506,155403.681051521
507,155731.401352714
508,196190.478853021
509,215893.851831396
510,163719.771566042
511,218563.203996379
512,158146.085895091
513,195201.090027323
514,159175.43423817
515,157297.515252686
516,148849.122123541
517,170721.838403807
518,191878.121401881
519,164867.715981555
520,141044.610378621
521,209822.643255526
522,219325.058657482
523,187318.022535971
524,203258.406085853
525,188375.349332121
526,214218.442268046
527,148099.189142208
528,217257.693398603
529,112351.220709267
530,172566.119138016
531,171824.290512425
532,232866.615628009
533,136014.00517898
534,204484.167191089
535,134489.311725576
536,222010.899026428
537,171373.706696526
538,163739.597842165
539,195563.507329752
540,147953.22174337
541,228299.122005686
542,183739.52329419
543,188715.612049811
544,197468.844897093
545,158282.039756531
546,135621.269330067
547,165563.302214528
548,231124.724836445
549,146470.736064088
550,157243.830079438
551,151958.973678125
552,278161.27325446
553,123559.82264573
554,166180.440540774
555,168310.601334575
556,172934.571509977
557,182087.616817776
558,192574.934595959
559,123393.470397973
560,182591.02290264
561,219453.585684161
562,133568.694673304
563,206565.048350515
564,101372.752416996
565,194015.591668352
566,162655.853671876
567,170070.378989645
568,169068.87453587
569,144726.272558533
570,139377.513025139
571,147796.447353496
572,221159.061844893
573,178342.012077981
574,171570.658540626
575,120675.143127852
576,181439.214627362
577,132340.082829749
578,160810.005317278
579,189053.890602737
580,193436.91160345
581,186083.671934984
582,191906.146139782
583,243297.677532239
584,177545.773799154
585,160686.146772005
586,161599.524456873
587,258840.610296622
588,223085.002810912
589,206674.968571042
590,104088.740370879
591,100493.522390277
592,177384.011823329
593,182598.759719997
594,71540.7718437798
595,151444.823245222
596,153117.869120368
597,199658.753043612
598,134596.67228356
599,180050.818417971
600,95756.6436815929
601,182781.731530054
602,136794.564294391
603,231067.249185022
604,131787.954006905
605,138660.716746956
606,148673.760714827
607,195930.73243484
608,212479.903369012
609,146971.889859493
610,124991.761233521
611,184063.108280616
612,187772.242080064
613,158786.793104994
614,197745.159187469
615,184456.468334921
616,165415.745909228
617,150050.77974025
618,173904.875108204
619,171888.727902717
620,161984.4784704
621,157746.231005431
622,136392.770720361
623,138723.797669676
624,106849.492976101
625,243889.600911016
626,171181.160914891
627,153514.832174781
628,131142.81491543
629,173303.702820412
630,145746.258334861
631,198240.905479969
632,224653.120440466
633,218277.841547668
634,217679.263456374
635,172646.408566137
636,185756.332301112
637,217243.585275281
638,216402.19822022
639,180760.588200499
640,166341.825565797
641,178840.410515393
642,205056.449354471
643,185209.068325964
644,142824.698488743
645,173186.292817425
646,172289.474649045
647,168044.619918611
648,173857.163739125
649,181155.48982045
650,193191.232230008
651,159765.071774154
652,180122.541193364
653,151404.996279452
654,160345.598017694
655,192633.541865223
656,204837.8273202
657,159245.878207033
658,176085.145674492
659,219581.477053638
660,175946.251058618
661,181786.459847396
662,165920.654553508
663,185598.625355861
664,194771.727279571
665,112376.364883938
666,171141.597505123
667,148079.724953591
668,138728.132630665
669,173406.761430708
670,170044.339270273
671,152405.703696402
672,149462.897258615
673,153676.343903545
674,217238.445905878
675,110581.814396685
676,190986.891005149
677,215843.913672899
678,200463.068280347
679,200093.03974582
680,133231.177639126
681,185299.52159891
682,146200.99936766
683,129990.78700086
684,132262.030150226
685,193579.496630235
686,170890.444960665
687,178343.412217619
688,210425.018582607
689,92689.8975302617
690,198891.973126157
691,142325.384087543
692,185225.547646868
693,149478.82014758
694,213113.715093175
695,157229.686924934
696,225996.855073388
697,130273.070765628
698,153888.988304479
699,156865.348114552
700,128641.786350936
701,208667.298248763
702,171706.235772646
703,249487.39528711
704,197138.524735609
705,138306.058005225
706,192832.272392999
707,184243.699181011
708,205999.954242485
709,173888.125731799
710,218371.826182314
711,185389.877185878
712,155555.527732959
713,216536.842938536
714,220890.661879056
715,123077.957317936
716,223494.470879961
717,195597.745031958
718,155190.106327949
719,151996.165449774
720,129346.76052767
721,167276.505289394
722,181533.845766507
723,127837.911637108
724,128701.361240689
725,179851.63018527
726,146161.246285918
727,146832.030359212
728,143632.037809495
729,186429.719189553
730,201985.45723214
731,209964.724536242
732,196692.10802686
733,164459.322165961
734,220695.274233215
735,185136.671771234
736,189769.73103521
737,142117.311738845
738,149742.970482732
739,137816.030840339
740,164491.586902133
741,166977.347603204
742,186701.043672587
743,189304.863834198
744,213256.586453295
745,111544.147764168
746,181456.57440429
747,159166.532551167
748,136270.485653747
749,183298.843769058
750,173859.799016836
751,191560.029047182
752,228002.20451887
753,191537.048232305
754,177621.429414138
755,173277.739677373
756,150804.422059515
757,171507.015633413
758,191850.512739119
759,192671.319183974
760,145673.508301522
761,196011.525830414
762,106028.673961206
763,135348.881842235
764,182930.929381184
765,116684.347319492
766,179500.695639524
767,186307.276793815
768,178256.496709175
769,242833.975821007
770,141809.605631489
771,199938.267171663
772,201860.724263576
773,122272.496377758
774,142688.388819136
775,165572.72906844
776,183920.445648301
777,158450.347645672
778,148665.67324223
779,228563.1807895
780,137055.108493923
781,164284.292521904
782,146450.716270616
783,129996.774433852
784,194616.411743601
785,182053.515293146
786,204083.327852237
787,233014.386956046
788,190314.83456836
789,178570.944290809
790,190084.089136288
791,228019.687265455
792,186190.017804167
793,126181.32449702
794,173458.33635677
795,219591.519036563
796,199477.879522414
797,143793.427096835
798,159653.105753964
799,108809.971796445
800,180324.982338879
801,135884.886516252
802,197730.314498829
803,108072.5407403
804,189569.209280389
805,197168.435929189
806,153485.06890578
807,186284.052553111
808,252691.89431796
809,199223.811803005
810,118332.799517684
811,182489.733669973
812,120059.353973445
813,178746.940531279
814,150738.218512391
815,192410.468209166
816,145289.476604381
817,162194.961814141
818,200512.20422877
819,144556.719066299
820,170671.498713265
821,254391.312171579
822,145108.673465198
823,147907.912266634
824,187345.355752476
825,177301.014810883
826,201306.577680588
827,173508.867703383
828,173232.153074495
829,138023.32494463
830,177769.196968947
831,203914.800410359
832,220058.519446727
833,235749.413815584
834,114982.011669002
835,192112.914180096
836,178936.403374114
837,193541.328100596
838,147233.489141923
839,206212.088285064
840,193780.692503713
841,254055.106318362
842,186996.640411247
843,146816.647145821
844,152990.827723897
845,160749.397820365
846,209077.340286916
847,119697.879522348
848,187069.954498995
849,207560.403670764
850,161253.224503327
851,201818.603210706
852,238321.932376933
853,187952.954197645
854,182005.467503067
855,252984.879170666
856,248336.615968894
857,208008.217021679
858,144720.644799639
859,198095.885900678
860,234960.675143523
861,148438.352218176
862,217503.785492216
863,170291.036568868
864,202584.255570448
865,177779.284640051
866,208008.680564885
867,209887.16699357
868,124790.04690225
869,158458.010368117
870,181260.362361538
871,183261.757932414
872,160958.581333649
873,228225.606551872
874,195038.186600215
875,206709.130022799
876,177661.706068686
877,138484.00266525
878,146653.536527146
879,161878.301296197
880,147242.959559618
881,164390.126474093
882,211410.076213804
883,220583.742700344
884,149499.753222674
885,123594.490821159
886,176946.509525482
887,105886.017643777
888,225361.242611318
889,180441.812078967
890,209652.268623522
891,185005.67716431
892,224541.449848095
893,184299.602032919
894,152582.123481737
895,231841.420441588
896,195598.143279109
897,199526.152977914
898,172480.10826497
899,128981.757226847
900,163118.583991857
901,159022.8394092
902,125295.243477983
903,218827.307886122
904,203999.736392572
905,197568.183191519
906,245358.491205719
907,141127.067843465
908,217447.674312424
909,157905.864697565
910,155631.903150166
911,145851.584601927
912,147840.108558114
913,231537.425785861
914,122383.016651706
915,157286.844355969
916,235141.30431512
917,186836.489773598
918,139749.634608835
919,204799.294090978
920,154321.867300548
921,220627.913214583
922,155711.532966108
923,204129.11214673
924,189078.812665614
925,187377.203303225
926,143684.584684571
927,191286.75052259
928,154088.922877667
929,172887.603441065
930,185588.192549978
931,177051.636922288
932,192993.27017592
933,187818.849852404
934,192214.713346519
935,228744.583324216
936,176150.493723452
937,153479.371380163
938,153545.000338671
939,224134.367926506
940,190918.657742126
941,185499.925926985
942,186180.483823587
943,148250.02138797
944,189977.647270485
945,155161.160218281
946,223301.442695251
947,163843.69335351
948,226990.242467259
949,207637.085173446
950,125617.724496509
951,99895.038570675
952,133638.745367963
953,211909.157209024
954,198837.483682087
955,123038.811076005
956,188629.743983578
957,142615.42884846
958,231854.455589327
959,251059.029106312
960,144855.125510681
961,143068.567026896
962,120128.473401685
963,194075.000361563
964,279870.776500681
965,195673.052634456
966,159628.356447346
967,175545.649801315
968,164738.0725866
969,173155.977411685
970,162360.019569624
971,192238.430060014
972,192454.735272591
973,188187.912925344
974,268173.74139229
975,170267.503220691
976,144672.537053195
977,170226.491158524
978,110518.675065007
979,226697.195365513
980,165345.204598109
981,164732.668954066
982,161890.285271297
983,116123.434396029
984,159836.087277906
985,158357.672390885
986,185489.642413585
987,86998.3537061842
988,122353.421279937
989,172494.40553302
990,129271.68110896
991,211149.316044176
992,186462.167599625
993,193272.733109919
994,91497.4323057003
995,212441.562908386
996,171469.59740676
997,171762.467038752
998,157944.542680602
999,181772.200831991
1000,137451.868271268
1001,196800.742221881
1002,158281.623396263
1003,133329.561875621
1004,109410.409801877
1005,220003.795012102
1006,177655.397396008
1007,148023.650942217
1008,126145.436219228
1009,219433.858637146
1010,172037.290569563
1011,176905.127609075
1012,196955.203404225
1013,161680.335312484
1014,162204.032371371
1015,143868.62243854
1016,212682.99975184
1017,180620.379811661
1018,198954.763954782
1019,209415.648465613
1020,187407.415589272
1021,195786.965237107
1022,211488.715327313
1023,168354.514274302
1024,154445.916981289
1025,203983.789539071
1026,182889.827326515
1027,135522.010779347
1028,168096.312974544
1029,109070.324161978
1030,176113.33346154
1031,136181.779540791
1032,153212.855027061
1033,181003.510638897
1034,140519.128906662
1035,177200.849971198
1036,152106.533101836
1037,97164.2722241904
1038,161126.151727081
1039,187792.840780289
1040,193556.774519528
1041,226659.134056091
1042,149968.125376472
1043,121002.273028443
1044,190258.806560307
1045,222593.257234894
1046,168497.97952504
1047,140544.333018392
1048,166272.232462119
1049,153280.141449217
1050,167633.735841764
1051,232339.38891845
1052,201606.67701974
1053,193169.762509962
1054,184351.333673936
1055,146221.53710818
1056,186513.381551052
1057,200809.194530878
1058,114654.348270069
1059,163597.515902428
1060,149562.088008458
1061,197912.736783198
1062,154228.371933352
1063,139233.055139438
1064,175955.873019606
1065,252889.974436028
1066,193298.350316017
1067,127684.159104491
1068,157741.746053886
1069,227707.675223437
1070,173364.245417488
1071,220920.550294667
1072,245826.352102188
1073,204574.636483627
1074,246355.801662912
1075,163516.134066356
1076,205774.477702164
1077,154307.785848467
1078,200077.030635834
1079,234484.61344121
1080,143691.261735937
1081,185848.280376144
1082,132531.882430924
1083,136633.624362088
1084,241773.714813861
1085,154274.571581613
1086,147640.126908754
1087,174697.650135925
1088,151935.217433181
1089,221770.280142163
1090,245983.423340517
1091,179695.559468099
1092,179045.430447039
1093,187941.133669464
1094,182344.301721937
1095,168162.503053153
1096,172437.771524969
1097,117055.585898333
1098,216724.065427696
1099,225869.365976958
1100,172050.805383345
1101,188707.099705437
1102,183378.800147062
1103,165534.379289838
1104,216168.986997652
1105,170284.336099887
1106,161182.820010091
1107,133511.278860429
1108,136217.257995784
1109,176404.372912822
1110,158805.99481548
1111,169295.176758711
1112,135094.810174917
1113,124972.622510697
1114,132032.802174169
1115,156431.524580679
1116,166405.044857374
1117,128500.17323861
1118,167741.733787122
1119,178255.93997271
1120,182839.191504613
1121,179182.682957345
1122,177894.109020082
1123,152949.607801157
1124,126317.093974662
1125,194788.583882295
1126,196180.620416935
1127,169278.247469758
1128,165087.343228696
1129,173288.419244724
1130,165894.28349417
1131,209240.819394931
1132,172259.087386851
1133,188719.344977642
1134,204547.847091887
1135,151541.52937154
1136,127288.821322718
1137,160812.727195665
1138,186373.184964694
1139,184525.945301002
1140,130695.849913811
1141,159617.035284583
1142,235853.239339769
1143,139627.761462725
1144,107543.915999722
1145,135159.358217595
1146,178842.173012969
1147,253733.662962551
1148,180639.711346506
1149,122503.651737752
1150,155238.152881897
1151,128737.799274497
1152,142721.467892715
1153,174020.162655311
1154,169720.681675492
1155,177833.225124809
1156,246140.867575436
1157,180438.049400898
1158,153913.494563961
1159,166996.300101574
1160,128857.712883575
1161,99800.4363943848
1162,143683.543887683
1163,134062.337139001
1164,149525.063817363
1165,117841.273382403
1166,157950.954203038
1167,164291.905208929
1168,175367.109647044
1169,176104.691806534
1170,150141.474416414
1171,200714.787139194
1172,149015.835144585
1173,160441.468697405
1174,190395.580849526
1175,122792.483751716
1176,164332.374376034
1177,203578.671154431
1178,183515.722790123
1179,221983.605877427
1180,185307.572922728
1181,100464.927385871
1182,185103.439156508
1183,207027.74078917
1184,165386.627228098
1185,194832.16721907
1186,130041.171402737
1187,228791.501750873
1188,218475.409078872
1189,225885.850699693
1190,138398.840535796
1191,202704.371503513
1192,224230.046668741
1193,139483.548611022
1194,158377.593569684
1195,189430.08812553
1196,232496.059409022
1197,173112.083750078
1198,153640.490011952
1199,191273.366846299
1200,129615.619142583
1201,179995.541348015
1202,110063.617314637
1203,213939.849122531
1204,170115.611308146
1205,131990.760982214
1206,144681.832341473
1207,159239.525501335
1208,160969.234321688
1209,198098.858670352
1210,161975.039933276
1211,114369.295053115
1212,254512.230349254
1213,168401.491619732
1214,162146.17682133
1215,209119.254531405
1216,154832.201744192
1217,223996.951306709
1218,158272.74092542
1219,160741.349668363
1220,156058.887858403
1221,146057.234451622
1222,154779.578391883
1223,128287.488547942
1224,87733.6535615797
1225,178388.141976471
1226,184531.164055036
1227,215338.363641995
1228,219901.059789469
1229,200288.899851659
1230,167213.503989843
1231,213330.949423586
1232,223310.876530876
1233,165515.580030277
1234,223417.455765918
1235,195955.519869666
1236,147526.175902013
1237,208181.188205262
1238,147291.729928389
1239,208336.052758142
1240,211701.609067357
1241,229591.32103774
1242,205603.711787291
1243,190415.906095199
1244,175870.058141095
1245,169153.533450299
1246,224048.234840265
1247,134457.122320744
1248,197984.673128729
1249,214762.728129986
1250,121665.681170028
1251,176139.63258421
1252,145744.606647855
1253,146035.55932094
1254,99479.415671146
1255,146676.298336928
1256,191454.243164268
1257,184066.624290531
1258,183344.724564668
1259,144968.15462105
1260,206803.785822575
1261,217040.806888026
1262,233636.697237659
1263,203148.702286811
1264,119670.43505145
1265,153488.069539863
1266,235773.782960983
1267,192691.86960717
1268,160638.159437385
1269,244125.502128792
1270,195225.434076329
1271,166043.72476811
1272,200207.182010895
1273,191630.943408019
1274,214557.885232352
1275,251825.41026909
1276,248207.628784468
1277,232946.960222826
1278,173573.018393454
1279,244186.356455628
1280,186020.263999667
1281,139797.811223547
1282,184739.486148977
1283,156456.827211809
1284,132243.960184776
1285,93849.0159922926
1286,181038.521560844
1287,188047.364764131
1288,183867.846161931
1289,217584.278336226
1290,143429.95661539
1291,174492.307873433
1292,189872.667114425
1293,167321.047380073
1294,188017.305068793
1295,158213.514053477
1296,180258.463219358
1297,191089.757278742
1298,180697.063816973
1299,184601.509957182
1300,142123.774207724
1301,145671.349309653
1302,159182.854670955
1303,227426.203419835
1304,162490.894585529
1305,182356.554252033
1306,194851.922511874
1307,213203.849643721
1308,197386.211621852
1309,181143.584963386
1310,200898.613636517
1311,173429.058871978
1312,149238.083697422
1313,168381.55655008
1314,149117.533662658
1315,155274.280683413
1316,213040.443639086
1317,199885.799336691
1318,136408.353153246
1319,180799.686849807
1320,113259.8371639
1321,142527.988596499
1322,191727.777983453
1323,190931.882516554
1324,198694.053009791
1325,173719.269886501
1326,149111.923621495
1327,93808.5645241808
1328,171300.112276834
1329,132505.304431542
1330,77177.9250511207
1331,161465.889235362
1332,152376.326698575
1333,193608.848929479
1334,181397.310368966
1335,181826.82921093
1336,154800.321607519
1337,199349.223272717
1338,211533.357775228
1339,134112.658707029
1340,157113.695557523
1341,253278.652424097
1342,154297.144383644
1343,171867.693271997
1344,214191.500959821
1345,131706.175878046
1346,146021.418651121
1347,141531.294917104
1348,131978.612947251
1349,195969.477753796
1350,129959.833333918
1351,206432.990536676
1352,161290.497992828
1353,200986.927588837
1354,142123.952775157
1355,121983.470353371
1356,198517.03876067
1357,188669.144749401
1358,160198.615806552
1359,133900.547605519
1360,145101.84740361
1361,202709.886904079
1362,153068.263183418
1363,95853.0544501446
1364,163669.609357699
1365,186472.585244264
1366,184774.314486553
1367,187251.036370263
1368,145466.533317342
1369,170724.874555535
1370,207550.054303561
1371,180556.376280167
1372,202419.517053693
1373,194634.958633124
1374,150912.412367546
1375,151767.858096981
1376,189284.325735652
1377,154485.830059301
1378,182370.326291486
1379,187383.11335541
1380,147581.399653784
1381,140693.811909777
1382,143306.914609301
1383,208605.634947569
1384,137718.669318808
1385,152194.35501438
1386,144605.440248835
1387,182770.435262897
1388,129764.727131144
1389,195099.224918
1390,166759.359086516
1391,169791.966364128
1392,158571.766083397
1393,136088.648471543
1394,145726.61562792
1395,153750.736489342
1396,167190.855678304
1397,192082.557678847
1398,159350.264048407
1399,142021.244770726
1400,160439.04738589
1401,150845.987750292
1402,211297.685197238
1403,164745.392047724
1404,251586.099396328
1405,228790.831371718
1406,129420.263776839
1407,148544.160368524
1408,180164.507363776
1409,211281.150816547
1410,136510.624769216
1411,134513.526636454
1412,121022.423619467
1413,221546.935320593
1414,164406.78954524
1415,202178.275086667
1416,189609.700280608
1417,126934.229873647
1418,142825.610525366
1419,190564.262778652
1420,150044.418878416
1421,153823.763587682
1422,184043.580743799
1423,173163.971382614
1424,157747.37610264
1425,240428.359242267
1426,128094.072246149
1427,222931.71515257
1428,170445.787233571
1429,180293.03079579
1430,146232.040670458
1431,126184.853482785
1432,148370.404723702
1433,125691.893742658
1434,182848.224220534
1435,148842.275300021
1436,168183.344646235
1437,222992.383451632
1438,211455.199951615
1439,193638.566630827
1440,190340.430401662
1441,110790.885607443
1442,217150.773263737
1443,132918.532893933
1444,220049.602788185
1445,183273.555302137
1446,189015.998277897
1447,153111.457276157
1448,185130.061024791
1449,211327.212386792
1450,198464.246179602
1451,183924.790299779
1452,171194.882441695
1453,148376.686872834
1454,139662.220760419
1455,176710.959283193
1456,143160.719379709
1457,125224.278233023
1458,124935.725350283
1459,174472.968322416
1460,202142.890876483
1461,180653.020813387
1462,178994.049343652
1463,154661.672966043
1464,216909.238171639
1465,161463.743381569
1466,155142.941999655
1467,153234.828299477
1468,168675.393194423
1469,107017.714411272
1470,169523.786817806
1471,134607.561187473
1472,162432.474404142
1473,204020.406711323
1474,148534.92781474
1475,168398.534462724
1476,227132.046833983
1477,156583.587636392
1478,143875.495185597
1479,151664.12933005
1480,139706.531456164
1481,207197.550920335
1482,163050.864821952
1483,187087.685995764
1484,141446.211514939
1485,131316.327325576
1486,145301.847872984
1487,156776.89680435
1488,201301.277379593
1489,163467.669882112
1490,176025.553507829
1491,137560.717371234
1492,172673.611700146
1493,188043.76724401
1494,205748.286176695
1495,221017.718723221
1496,158797.840039391
